FID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF,sampen,higuci,condition
10.42.0.151-31.13.80.12-55406-443-6,766.5666563,767.976445,61.29598567,9.304164356,9.304135872,6.588016218,78.79173615,1124.704437,71.79216304,426.0126961,27.19325356,96.4031861,15.89458242,1.014583401,3.596813902,1566.611716,26.80238365,0.037310114,2.165252839,1.145568278,no stress
172.217.12.174-10.42.0.151-443-50174-6,920.5875814,916.23806,63.37883195,11.92857749,11.92856705,5.313192792,65.47892899,1385.770661,73.023331,502.2043252,26.46370982,98.0985081,9.734474794,0.512959175,1.901491896,1897.709461,51.59028461,0.019383495,2.158268178,1.173575666,stress
10.42.0.211-104.196.69.241-35023-443-6,902.9860558,904.28301,46.64312878,10.25186568,10.25181334,4.549721023,66.62799192,731.1579633,65.495562,375.5185541,33.63814658,97.48933335,9.670821193,0.866291418,2.510666652,1116.347339,38.83005865,0.025753245,2.165477714,1.225659955,no stress
10.42.0.211-10.42.0.1-32619-53-17,758.5771087,750.31218,83.74585516,25.9215978,25.92152114,3.230736616,80.05249945,1074.735759,25.04989353,3074.829646,71.66799338,95.62093606,140.8151414,3.282113088,4.379063944,4290.380546,21.83593053,0.045796079,2.201104007,1.23326825,stress
10.42.0.211-103.7.30.118-45636-80-6,887.2362555,891.998275,111.240597,17.80915427,17.80913151,6.246259384,68.86459829,3327.611241,73.03443638,1195.275244,26.23390998,97.28671111,33.33576609,0.731653643,2.713288895,4556.22225,35.85564047,0.027889615,2.109448316,1.144828503,no stress
10.42.0.211-106.11.92.16-35045-443-6,832.4939377,836.40243,65.4410698,11.79137925,11.79129473,5.54990798,72.52975623,1388.249234,72.69260898,498.015589,26.07748781,95.49607943,23.48811249,1.229903201,4.503920571,1909.752935,21.20287823,0.047163408,2.120063423,1.216421148,stress
209.10.120.26-10.42.0.211-80-39958-6,798.8321988,809.561065,90.24337666,14.2477669,14.24757676,6.333861108,76.1272724,2112.23265,67.97140556,970.5794465,31.23313579,97.51641101,24.71912578,0.795458646,2.483588992,3107.531223,39.26431117,0.025468421,2.196021832,1.12713066,stress
239.255.255.250-10.42.0.1-1900-33661-17,975.9011554,986.34157,95.36072513,20.34274101,20.34261769,4.687702855,62.12553095,2307.412899,59.47292303,1564.759172,40.33123063,99.51675188,7.598388376,0.195846338,0.483248122,3879.77046,205.933034,0.004855947,2.117258642,1.204988707,stress
172.217.11.2-10.42.0.42-443-52707-6,815.4343891,817.847345,88.28710826,16.81513251,16.81509787,5.250455697,74.50090291,1953.391734,59.63583166,1278.180062,39.02204032,96.67495186,43.96185517,1.342128027,3.325048137,3275.533651,29.07475257,0.034394102,2.18372044,1.139398635,no stress
182.22.67.91-10.42.0.211-443-60535-6,973.603877,890.39177,237.4373339,16.8049284,16.80424549,14.12902979,65.01936865,5223.063823,84.50431921,934.459657,15.11868892,97.56711646,23.3012064,0.376991867,2.43288354,6180.824686,40.10348825,0.024935487,1.871267741,1.109400185,stress
10.42.0.211-69.147.64.215-40757-443-6,832.1806329,833.26125,60.86613684,18.46262514,18.46257772,3.296721695,72.49483901,780.7151321,33.40284982,1525.306852,65.26016162,97.99242376,31.24904639,1.336988564,2.007576241,2337.27103,48.81130877,0.020487056,2.214094564,1.219057256,stress
172.217.12.142-10.42.0.151-443-40348-6,754.156341,752.916235,57.44668376,9.866045462,9.865914682,5.822665624,80.02783868,1202.392461,72.85143984,419.9110901,25.44188233,93.71356042,28.1682361,1.706677831,6.286439578,1650.471787,14.90725541,0.067081429,2.138794568,1.183129321,stress
10.42.0.211-10.42.0.1-15089-53-17,931.2995541,944.846815,97.97569937,16.02305621,16.02282401,6.11466989,65.21183441,3246.758536,77.32437198,937.2683765,22.32185972,98.43987429,14.85431084,0.353768303,1.56012571,4198.881224,63.0973989,0.015848514,2.057797987,1.179134189,no stress
172.217.10.74-10.42.0.211-443-33589-6,795.0468387,798.201675,29.80442888,7.34982165,7.349811636,4.055122736,75.57542824,162.4896661,42.8625692,196.6039521,51.86145497,90.76616544,20.00093713,5.275975833,9.233834562,379.0945554,9.82973702,0.101732121,2.181984396,1.248063298,stress
10.42.0.42-104.254.66.16-49957-80-6,971.2700781,975.59896,72.63170899,14.43623696,14.43623693,5.031207868,62.13746452,1200.981418,58.62983719,842.2435927,41.11687657,99.38775623,5.188349274,0.253286245,0.612243771,2048.41336,162.3336341,0.006160153,2.173161526,1.160849909,stress
10.42.0.151-10.42.0.1-34893-53-17,1128.112794,1129.46165,113.8783906,18.77604354,18.7759755,6.065089822,53.76260805,4364.532363,82.92053405,898.6753981,17.07368344,99.96614352,0.304362915,0.005782506,0.033856481,5263.512124,2952.644207,0.000338679,2.179393834,1.08557423,no stress
10.42.0.211-123.125.29.220-47214-80-6,946.7515716,621.7437,507.190549,9.980642418,9.961910371,50.81742515,79.42766084,3696.390191,95.55614253,161.2174828,4.167666283,93.78487743,10.68388042,0.276191189,6.215122568,3868.291555,15.08978727,0.066269987,0.834705621,1.104192361,stress
172.217.12.206-10.42.0.211-443-56968-6,807.9933995,811.16076,62.63621823,18.75965241,18.75962475,3.338879467,74.71791232,845.0171531,38.8572062,1278.101181,58.77211006,96.1227095,51.55461799,2.370683736,3.877290501,2174.672952,24.79120651,0.040336883,2.201763214,1.285613271,no stress
10.42.0.211-54.165.129.5-49352-443-6,808.9311835,812.06856,62.53516418,19.27439054,19.27438988,3.244469082,74.63005434,772.9300589,35.61193791,1340.996844,61.78501639,95.95725416,56.4971295,2.603045702,4.042745841,2170.424033,23.73566332,0.042130695,2.202744789,1.293810127,no stress
10.42.0.151-123.125.115.190-41823-80-6,753.2024102,762.11903,101.1982779,16.4552263,16.45470514,6.149917116,81.28289086,2053.717491,57.51311705,1453.596057,40.70707902,95.81093314,63.55444904,1.779803932,4.189066857,3570.867998,22.87166484,0.043722222,2.166928986,1.151353947,stress
10.42.0.211-10.42.0.1-64468-53-17,725.6032882,718.83261,69.07370886,22.64278843,22.64270056,3.050583151,83.43241496,927.10971,26.64867074,2408.171579,69.22004033,94.36780632,143.7279225,4.131288931,5.63219368,3479.009212,16.75507123,0.059683423,2.175751643,1.230019546,stress
184.72.52.0-10.42.0.211-443-54452-6,849.6996955,846.97248,89.55411615,21.85795364,21.85765051,4.097095164,71.41280448,1238.064629,38.26062054,1959.366253,60.55141787,98.07584462,38.44091414,1.187961593,1.924155383,3235.871796,50.9708548,0.019619055,2.170328696,1.237031765,stress
10.42.0.151-23.44.160.219-49984-443-6,741.9285918,723.29732,105.4865999,13.70873124,13.70866895,7.694847765,82.29423992,1239.420557,54.83859831,965.9587842,42.73918602,94.63653568,54.74508798,2.422215665,5.363464318,2260.124429,17.64466585,0.056674352,1.913914289,1.188393611,no stress
10.42.0.211-66.231.239.110-39311-443-6,853.562862,854.39523,59.16547845,13.31091341,13.310467,4.444884934,70.6402821,1186.353021,63.86740626,647.7282255,34.8704989,96.50704611,23.44372682,1.262094838,3.49295389,1857.524974,27.62906387,0.036193771,2.157998733,1.214430957,stress
10.42.0.211-77.234.44.196-39596-443-6,994.2511558,945.53916,146.7532145,18.2317087,18.2304406,8.049339581,61.57843074,2651.558787,72.66845141,988.5143872,27.0911624,99.12048091,8.771318142,0.240386187,0.879519088,3648.844492,112.6984988,0.008873233,1.968823092,1.19071245,stress
10.42.0.211-123.125.46.161-49630-80-6,933.0227263,928.87652,70.03838479,12.47011469,12.46991927,5.61649885,64.66872866,1741.576498,76.00462494,543.5603482,23.72166853,98.85933631,6.271734918,0.27370653,1.140663688,2291.408581,86.66825931,0.01153825,2.19192842,1.153813574,no stress
202.77.129.150-10.42.0.151-443-40088-6,766.8710113,769.85349,76.42396367,11.87749149,11.87679564,6.434352215,79.04645664,1353.638522,64.32714576,731.7503829,34.77399083,97.48025933,18.91481634,0.898863417,2.519740673,2104.303721,38.68662374,0.025848728,2.118190229,1.163127662,stress
182.22.67.75-10.42.0.151-443-35634-6,956.8311247,958.38904,61.8232597,9.887719269,9.887593721,6.252529832,62.98118385,655.6222138,61.72827089,403.3449041,37.97580829,99.22679005,3.143004978,0.295920819,0.773209955,1062.110123,128.3309784,0.007792351,2.144944845,1.18522887,no stress
217.69.133.211-10.42.0.211-443-36807-6,926.0945849,920.703805,63.45748677,12.50341058,12.50312718,5.075214187,65.08696282,1266.769985,70.01325133,534.3111641,29.53090321,98.47984368,8.247743508,0.455845454,1.520156317,1809.328893,64.78270859,0.015436218,2.156875543,1.189321614,stress
172.217.9.238-10.42.0.151-443-40053-6,766.6498837,767.420925,61.90311679,9.375659432,9.375286381,6.602534706,78.79170584,1205.749711,73.21782792,426.5475962,25.90163466,96.71222551,14.50067247,0.880537422,3.287774492,1646.797979,29.41571137,0.033995438,2.166463107,1.142904358,no stress
10.42.0.151-10.42.0.1-47526-53-17,1064.108553,1047.8192,273.6290018,17.16075626,17.16063285,15.94504331,60.72077101,5843.616441,90.15600679,632.1971904,9.753613156,99.08187613,5.858138248,0.090380051,0.918123866,6481.671769,107.9177656,0.009266315,2.179338788,1.085829114,stress
10.42.0.1-10.42.0.42-53-36937-17,974.796136,976.70863,62.75726135,12.5982539,12.59801411,4.981425349,61.81089002,1093.369845,62.71768018,647.2882678,37.12963072,99.59045172,2.661859558,0.152689099,0.409548278,1743.319972,243.1714573,0.004112325,2.132764445,1.171895828,no stress
10.42.0.211-10.42.0.1-35991-53-17,773.9850475,720.054075,184.8030105,20.07561509,20.0742648,9.205347369,81.54405778,4305.442531,69.77859488,1754.504397,28.43537003,94.09016529,110.2010072,1.786035089,5.909834708,6170.147935,15.92094702,0.062810334,1.954421249,1.155944911,stress
10.42.0.211-10.42.0.1-35853-53-17,955.4690679,913.19825,142.9028139,18.33951155,18.33906739,7.792073061,64.02843123,2180.183559,64.959988,1160.979286,34.59213339,98.72180806,15.03167738,0.44787861,1.278191943,3356.194521,77.23551112,0.012947412,1.770281311,1.245655734,no stress
172.217.11.42-10.42.0.42-443-44536-6,927.8135311,927.429305,72.99817711,11.24586364,11.24586361,6.491113484,65.0669973,2455.959315,85.20642318,421.964558,14.63953025,98.95869288,4.440182947,0.154046569,1.041307124,2882.364056,95.03314685,0.010522644,2.186361843,1.117089047,stress
10.42.0.211-77.234.44.43-46919-80-6,810.1679139,810.548345,53.42587348,14.45994406,14.45987236,3.694749666,74.38612231,462.4018168,41.35296929,598.7981605,53.55100486,91.31068396,56.98288782,5.096025846,8.689316039,1118.182865,10.50838565,0.095162096,2.161437679,1.327719753,no stress
203.205.158.63-10.42.0.151-80-36749-6,826.4799801,780.77093,191.4935788,17.79624429,17.79380694,10.7603366,76.48376195,5949.667965,84.4880391,994.3696342,14.12050908,91.02981354,97.98637041,1.391451816,8.970186459,7042.023969,10.14804028,0.098541193,2.070827647,1.141663031,stress
192.229.163.180-10.42.0.151-443-46522-6,1187.646418,1119.42245,291.9099759,17.0434468,17.04221597,17.12740265,53.46816971,9425.927326,95.50410341,442.6863384,4.485326523,99.76489524,1.043229324,0.010570067,0.235104758,9869.656894,424.3423072,0.002356588,2.047772233,1.042276785,no stress
172.217.10.67-10.42.0.211-80-48123-6,1070.812752,1070.46725,142.4987653,23.12300641,23.1227477,6.162640048,57.16117128,3877.085938,65.78191676,2014.149748,34.17376689,99.87048849,2.611938508,0.044316356,0.12951151,5893.847625,771.1321465,0.001296795,2.184305059,1.129813881,stress
203.130.53.126-10.42.0.42-80-50977-6,1025.213402,1037.2177,114.8344291,19.91718073,19.91630746,5.765596581,59.33518825,2627.132801,61.78972814,1622.174404,38.15327317,99.85082888,2.42343086,0.056998692,0.149171125,4251.730636,669.3710272,0.00149394,2.055030349,1.17039361,no stress
10.42.0.211-10.42.0.1-53608-53-17,692.0909738,687.776265,41.42095519,9.485669622,9.485465535,4.366687523,86.99740336,426.1263299,41.21582948,579.5101759,56.05143572,95.35124036,28.25347114,2.732734795,4.648759642,1033.889977,20.5111143,0.048754055,2.064982207,1.175681898,stress
208.80.153.224-10.42.0.151-443-37992-6,1134.211342,1165.48625,160.4757385,22.1132283,22.11252091,7.257001842,54.20339547,2618.305515,59.17331976,1804.907544,40.79064518,99.9117365,1.594481948,0.036035058,0.088263502,4424.807541,1131.971137,0.000883415,2.052304975,1.132078302,no stress
172.217.10.42-10.42.0.151-443-50396-6,751.0118884,751.505885,55.52920917,9.547002583,9.547001386,5.816402446,80.33007741,1017.173281,70.49365932,403.2197843,27.94453869,94.70689366,22.53569001,1.56180199,5.293106342,1442.928755,17.89249781,0.055889346,2.135884127,1.164066836,stress
10.42.0.211-10.42.0.1-38853-53-17,1004.572235,1004.679,94.2597135,21.10309466,21.10309387,4.466629895,60.26396798,2583.577025,59.51666002,1750.239915,40.31946134,99.59519488,7.113858066,0.163878633,0.404805121,4340.930798,246.0324481,0.004064505,2.205913316,1.151456219,no stress
10.42.0.211-10.42.0.1-5021-53-17,1256.324672,1254.061,287.6058113,16.56574914,16.56370339,17.36147329,50.60082112,5557.086968,94.079693,347.3783549,5.881003694,99.33612722,2.321562573,0.039303307,0.663872782,5906.786885,149.6312695,0.006683095,2.202768938,1.052350585,stress
172.217.10.138-10.42.0.151-443-35329-6,1035.227296,1036.0024,103.1892767,22.29302675,22.29299021,4.628769248,58.55336631,3262.467351,63.56429525,1866.860979,36.3729931,99.82788408,3.218704925,0.06271165,0.172115924,5132.547035,580.0037662,0.001724127,2.174475309,1.143736948,stress
172.217.10.35-10.42.0.211-443-54428-6,776.286008,774.36118,51.55205413,10.99225754,10.99225709,4.689851372,77.63207032,494.4868432,39.76336988,729.0181568,58.62283096,97.32090066,20.06878326,1.61379916,2.679099339,1243.573783,36.32597688,0.02752851,2.210624159,1.156880243,stress
10.42.0.151-10.42.0.1-44339-53-17,747.6971135,750.576135,68.14371565,10.39358231,10.39353465,6.556326163,80.93058376,879.8243251,58.43542405,606.7550732,40.29894263,96.95501927,19.05582112,1.265633327,3.044980727,1505.635219,31.84093036,0.031406117,2.183349304,1.150712391,no stress
172.217.6.202-10.42.0.151-443-51615-6,1156.680711,1234.45515,328.6109098,15.09892426,15.09692927,21.76386239,57.42011901,4862.719594,92.50212856,386.358691,7.349591236,98.02236935,7.794902265,0.148280204,1.977630649,5256.873187,49.56555938,0.020175299,1.877423462,1.098051618,stress
172.217.10.104-10.42.0.211-443-53162-6,1000.789016,956.219035,146.3076925,18.14761733,18.14745076,8.062088252,61.16592389,2949.213703,73.64909926,1045.589142,26.11092525,99.0893082,9.609608453,0.239975491,0.910691796,4004.412453,108.8066332,0.009190616,2.00484041,1.182002797,no stress
8.0.6.4-8.6.0.1-0-0-0,786.2561335,787.422315,46.30978107,12.68272646,12.68250483,3.651405809,76.57747075,454.5336451,34.01821311,856.0832221,64.07099188,97.10405689,25.53104769,1.910795011,2.895943109,1336.147915,33.53106509,0.029823091,2.16265107,1.175923703,no stress
182.22.25.252-10.42.0.211-443-38360-6,1132.637439,1181.9171,170.1411929,18.23120363,18.23091405,9.332416905,54.37921933,3165.057021,74.25138055,1095.798512,25.70713632,99.83889185,1.768269583,0.041483126,0.161108154,4262.623803,619.7010469,0.001613681,1.995924812,1.127397073,stress
10.42.0.211-104.244.42.2-45397-443-6,895.5495058,894.13639,55.7264875,9.083538683,9.083499499,6.134887454,67.25854803,646.260928,67.90066109,295.0276186,30.99765045,96.56787803,10.48558582,1.101688464,3.432121974,951.7741324,28.13649362,0.035541031,2.190201929,1.223609887,stress
10.42.0.151-125.39.240.46-42682-80-6,775.1658875,773.00426,42.32238793,10.81763622,10.8176025,3.912350822,77.63284368,446.7102437,38.22460151,706.6404467,60.46659969,97.88135919,15.29522373,1.308798802,2.118640809,1168.645914,46.2000726,0.021644988,2.187740673,1.148556552,stress
10.42.0.151-10.42.0.1-45821-53-17,937.1215803,939.11493,69.541789,12.14804423,12.14691711,5.724525504,64.38763289,995.4662211,66.27524849,503.9273003,33.5500154,99.48187576,2.624568008,0.174736112,0.518124238,1502.018089,192.0039027,0.005208227,2.116992633,1.16428216,no stress
172.217.12.142-10.42.0.211-443-60028-6,579.0726734,570.582345,52.75835686,9.335896767,9.335887577,5.651128989,104.4059402,542.0334483,42.66414875,687.585424,54.12073166,94.39247955,40.84699696,3.215119583,5.607520449,1270.465869,16.833194,0.059406432,2.004048205,1.186101274,stress
209.10.120.26-10.42.0.211-80-44733-6,699.6546232,694.35741,42.84679813,10.34085649,10.34085576,4.143447709,86.06876592,492.3509809,43.5661944,599.1322681,53.01484891,93.94165136,38.63836873,3.418956697,6.058348644,1130.121618,15.50614811,0.064490549,2.100120871,1.178562848,no stress
10.42.0.211-23.66.169.49-56314-80-6,890.7733493,899.637635,93.47896474,11.99820384,11.99818665,7.791079896,68.16242787,933.1664928,61.11525104,578.3756875,37.87917334,97.41395882,15.35409673,1.005575621,2.586041181,1526.896277,37.66914445,0.026546926,2.017153717,1.217026819,stress
10.42.0.151-31.13.71.52-47620-443-6,774.553066,787.552655,87.87823906,13.43222062,13.43219745,6.542346312,78.57495223,1467.952572,65.02944456,760.5133845,33.69030029,96.33904828,28.90004451,1.280255151,3.660951721,2257.366001,26.31530149,0.038000705,2.046490764,1.195966272,no stress
151.101.117.140-10.42.0.211-443-36821-6,724.449274,722.91704,39.05196894,8.896015195,8.895938617,4.389827139,83.06320341,334.7305773,54.4813824,242.7403356,39.50887652,86.79718015,36.92351429,6.009741081,13.20281985,614.3944272,6.574139548,0.152111161,2.13441704,1.291773816,stress
205.204.101.196-10.42.0.151-443-50664-6,674.8899497,657.83567,82.26773115,18.41901053,18.41900414,4.466457687,90.14326373,825.2153321,32.09002019,1630.086679,63.38892701,93.34257967,116.2617557,4.5210528,6.657420328,2571.563767,14.02083316,0.071322438,2.068614883,1.230812957,stress
205.185.216.42-10.42.0.211-80-56393-6,1257.978649,1331.874,297.9175499,15.00444292,15.00440085,19.85528897,51.30241126,4599.021222,94.20948746,279.8399272,5.732431933,98.99696952,2.835318872,0.058080606,1.003030478,4881.696468,98.69786781,0.010131931,2.072946337,1.053391434,stress
172.217.7.161-10.42.0.211-443-40512-6,951.7993546,953.454105,59.28856642,12.13020603,12.13015782,4.887680083,63.28943603,1800.244927,75.50705187,581.3338144,24.38268362,99.5498112,2.628934893,0.110264509,0.4501888,2384.207676,221.1290268,0.004522247,2.181196281,1.145806873,no stress
192.229.173.173-10.42.0.151-443-52508-6,948.6777369,917.07484,175.3496484,18.94958123,18.94925932,9.253484093,65.28502196,6514.037464,84.56436724,1149.76937,14.92615291,96.69932645,39.2454993,0.509479848,3.30067355,7703.052334,29.29684654,0.034133366,2.084730129,1.132828742,stress
8.41.222.241-10.42.0.211-443-37920-6,811.2489733,814.74228,67.27483497,19.13658328,19.13614417,3.515509221,74.49472297,922.8628764,37.95759175,1457.078362,59.93001457,96.59524229,51.35862467,2.112393681,3.404757714,2431.299863,28.37066552,0.035247675,2.173732184,1.255032574,stress
